X,Y
9.71255,52.42933
9.71228,52.42937
9.71203,52.4294
9.71176,52.42943
9.71151,52.42947
9.71126,52.4295
9.71099,52.42954
9.71073,52.42957
9.71052,52.4296
9.71024,52.42963
9.70997,52.42967
9.70972,52.4297
9.70948,52.42973
9.7092,52.42976
9.70892,52.4298
9.70831,52.42988
9.70817,52.4299
9.70791,52.42993
9.70765,52.42996
9.70714,52.43002
9.70686,52.43006
9.70661,52.43009
9.70632,52.43012
9.70609,52.43014
9.70582,52.43017
9.70557,52.4302
9.70524,52.43023
9.70504,52.43025
9.70481,52.43027
9.70469,52.43028
9.70453,52.4303
9.70427,52.43032
9.704,52.43034
9.70373,52.43036
9.70346,52.43038
9.70325,52.43039
9.70295,52.43041
9.70278,52.43043
9.70272,52.43043
9.70221,52.43046
9.70155,52.43049
9.70112,52.43051
9.70089,52.43052
9.7006,52.43053
9.70032,52.43054
9.70006,52.43055
9.69991,52.43055
9.69974,52.43056
9.69956,52.43056
9.69946,52.43056
9.69902,52.43056
9.69853,52.43057
9.69836,52.43057
9.69796,52.43056
9.69768,52.43056
9.69741,52.43056
9.69716,52.43055
9.69688,52.43055
9.69643,52.43054
9.69613,52.43053
9.69584,52.43052
9.69563,52.43051
9.69559,52.43051
9.69532,52.43051
9.69505,52.4305
9.69479,52.43048
9.69453,52.43047
9.69426,52.43046
9.69399,52.43045
9.69373,52.43043
9.6929,52.43038
9.69277,52.43038
9.69265,52.43037
9.69215,52.43034
9.69124,52.43027
9.69064,52.43023
9.69034,52.4302
9.68991,52.43017
9.68977,52.43016
9.68906,52.4301
9.68875,52.43008
9.68848,52.43006
9.68822,52.43004
9.68795,52.43002
9.68742,52.42997
9.68663,52.4299
9.6861,52.42985
9.68584,52.42983
9.68559,52.42981
9.68533,52.42979
9.68506,52.42976
9.68479,52.42974
9.68454,52.42972
9.68427,52.4297
9.68356,52.42964
9.6831,52.4296
9.68276,52.42957
9.68242,52.42954
9.68222,52.42952
9.68168,52.42948
9.6811,52.42944
9.68066,52.4294
9.6796,52.42933
9.67856,52.42925
9.67753,52.42918
9.67722,52.42915
9.67619,52.42907
9.67592,52.42905
9.67566,52.42902
9.67539,52.429
9.67514,52.42897
9.6746,52.42892
9.67442,52.4289
9.67371,52.42883
9.67303,52.42875
9.67271,52.42871
9.67198,52.42861
9.67182,52.42859
9.67157,52.42855
9.67114,52.42849
9.67044,52.42837
9.66995,52.42829
9.66946,52.4282
9.66895,52.4281
9.6676,52.42785
9.66718,52.42776
9.66579,52.4275
9.66571,52.42748
9.66525,52.42739
9.665,52.42735
9.66448,52.42724
9.66445,52.42724
9.66398,52.42715
9.66254,52.42687
9.66204,52.42677
9.66178,52.42673
9.66048,52.42648
9.65952,52.42629
9.65935,52.42626
9.65921,52.42624
9.65906,52.42622
9.65896,52.4262
9.65847,52.42611
9.65797,52.42601
9.65743,52.42591
9.65693,52.42581
9.65596,52.42563
9.65573,52.42558
9.65512,52.42547
9.6539,52.42523
9.65364,52.42518
9.65322,52.4251
9.65208,52.42489
9.65161,52.4248
9.6511,52.4247
9.65015,52.42451
9.65013,52.42451
9.6498,52.42444
9.64936,52.42436
9.64911,52.42431
9.64872,52.42423
9.6481,52.42411
9.64783,52.42406
9.64712,52.42393
9.64587,52.42369
9.64562,52.42364
9.64537,52.42359
9.64512,52.42354
9.64482,52.42349
9.64409,52.42335
9.64257,52.42305
9.6398,52.42252
9.639,52.42237
9.63875,52.42232
9.63835,52.42224
9.63778,52.42214
9.63763,52.4221
9.63749,52.42207
9.63722,52.42202
9.6365,52.42189
9.63602,52.42181
9.63577,52.42177
9.63549,52.42172
9.63471,52.42159
9.63448,52.42156
9.63422,52.42152
9.6342,52.42152
9.63343,52.42142
9.63294,52.42136
9.63267,52.42132
9.63241,52.4213
9.63194,52.42125
9.63137,52.42119
9.63132,52.42119
9.63081,52.42114
9.63015,52.42109
9.63009,52.42109
9.62933,52.42104
9.62869,52.42101
9.62846,52.421
9.62795,52.42098
9.62754,52.42097
9.62734,52.42097
9.62698,52.42096
9.62637,52.42096
9.62585,52.42096
9.62579,52.42096
9.62533,52.42096
9.62479,52.42097
9.62461,52.42098
9.62429,52.42099
9.62388,52.421
9.62348,52.42102
9.6224,52.42108
9.62212,52.4211
9.62161,52.42113
9.6207,52.4212
9.62011,52.42125
9.61915,52.42134
9.61834,52.42142
9.61772,52.42147
9.61612,52.42163
9.61535,52.4217
9.61458,52.42177
9.61406,52.42182
9.6134,52.42189
9.61277,52.42195
9.61252,52.42197
9.61249,52.42197
9.61248,52.42197
9.61223,52.422
9.61218,52.422
9.61171,52.42205
9.61165,52.42205
9.61139,52.42208
9.61102,52.42211
9.61024,52.42218
9.60966,52.42224
9.60907,52.4223
9.60839,52.42236
9.60781,52.42241
9.60699,52.42249
9.60598,52.42259
9.60569,52.42262
9.60539,52.42264
9.60491,52.42269
9.60445,52.42273
9.60391,52.42279
9.60309,52.42286
9.60303,52.42287
9.60274,52.4229
9.60228,52.42294
9.60187,52.42298
9.60128,52.42303
9.60042,52.42311
9.60021,52.42314
9.59915,52.42323
9.59892,52.42326
9.59864,52.42328
9.59836,52.4233
9.59805,52.42333
9.59785,52.42335
9.59776,52.42336
9.59688,52.42342
9.59629,52.42347
9.59598,52.42349
9.59543,52.42352
9.59429,52.42359
9.59342,52.42363
9.5932,52.42364
9.59291,52.42365
9.59232,52.42367
9.59188,52.42369
9.59143,52.4237
9.59122,52.4237
9.59055,52.42372
9.59025,52.42373
9.58994,52.42373
9.58939,52.42374
9.58887,52.42374
9.58841,52.42375
9.58807,52.42375
9.58757,52.42374
9.58704,52.42374
9.58617,52.42373
9.58545,52.42372
9.58464,52.4237
9.58409,52.42368
9.58401,52.42368
9.58312,52.42365
9.58301,52.42364
9.58294,52.42364
9.58277,52.42363
9.58227,52.42361
9.58182,52.42359
9.58049,52.42351
9.57997,52.42348
9.57935,52.42343
9.5792,52.42342
9.57855,52.42337
9.57813,52.42334
9.57774,52.4233
9.57738,52.42327
9.5772,52.42326
9.57681,52.42322
9.5768,52.42322
9.57651,52.4232
9.57612,52.42317
9.57593,52.42315
9.57532,52.4231
9.57505,52.42307
9.57425,52.423
9.574,52.42298
9.57379,52.42297
9.57359,52.42295
9.57337,52.42293
9.57242,52.42284
9.57185,52.42279
9.57156,52.42277
9.57127,52.42274
9.57105,52.42272
9.57022,52.42265
9.5702,52.42265
9.5697,52.4226
9.56917,52.42256
9.56843,52.42249
9.56789,52.42245
9.56728,52.42239
9.56714,52.42238
9.56662,52.42234
9.56564,52.42225
9.56524,52.42222
9.56478,52.42218
9.56373,52.42209
9.56253,52.42198
9.56197,52.42194
9.56142,52.42189
9.56098,52.42186
9.5605,52.42183
9.56021,52.42181
9.55991,52.42179
9.5583,52.4217
9.55815,52.42169
9.55745,52.42166
9.55678,52.42163
9.55635,52.42162
9.55619,52.42161
9.55565,52.4216
9.55482,52.42158
9.55474,52.42158
9.55404,52.42155
9.55335,52.42153
9.55246,52.42151
9.55197,52.4215
9.55162,52.42149
9.55121,52.42148
9.55037,52.42146
9.5496,52.42144
9.54912,52.42143
9.54897,52.42142
9.54873,52.42141
9.54784,52.42139
9.54733,52.42137
9.54691,52.42135
9.54655,52.42133
9.54602,52.42131
9.54591,52.4213
9.5455,52.42128
9.54488,52.42125
9.54398,52.42119
9.5436,52.42117
9.54311,52.42113
9.54267,52.4211
9.54248,52.42108
9.54226,52.42107
9.54191,52.42104
9.54154,52.421
9.54073,52.42092
9.54044,52.42089
9.53988,52.42082
9.53954,52.42078
9.53953,52.42078
9.53915,52.42073
9.53883,52.42069
9.53833,52.42062
9.53784,52.42055
9.53752,52.4205
9.53713,52.42044
9.53677,52.42038
9.53652,52.42034
9.5363,52.4203
9.53595,52.42024
9.5357,52.4202
9.53546,52.42015
9.53541,52.42014
9.53483,52.42003
9.53474,52.42001
9.53435,52.41994
9.53409,52.41988
9.53408,52.41988
9.53402,52.41987
9.53381,52.41982
9.53353,52.41976
9.53323,52.4197
9.53275,52.41959
9.53254,52.41954
9.53242,52.41951
9.53206,52.41943
9.5316,52.41931
9.53154,52.4193
9.5311,52.41919
9.53084,52.41912
9.53079,52.4191
9.53056,52.41904
9.53047,52.41902
9.52989,52.41886
9.52968,52.4188
9.52941,52.41872
9.52918,52.41865
9.5289,52.41857
9.52869,52.41851
9.52843,52.41843
9.52825,52.41837
9.52765,52.41818
9.52751,52.41813
9.52738,52.41809
9.52705,52.41798
9.52644,52.41777
9.52621,52.41769
9.52579,52.41754
9.52568,52.4175
9.52493,52.41722
9.52478,52.41716
9.52464,52.4171
9.52439,52.41701
9.52414,52.41691
9.52392,52.41682
9.52374,52.41675
9.52326,52.41655
9.52305,52.41646
9.52302,52.41645
9.52278,52.41634
9.52268,52.4163
9.52254,52.41624
9.52245,52.4162
9.5223,52.41613
9.52221,52.41609
9.52185,52.41593
9.52183,52.41592
9.5216,52.41581
9.52142,52.41573
9.521,52.41553
9.52018,52.41514
9.51997,52.41504
9.51909,52.4146
9.51743,52.41373
9.51699,52.4135
9.51665,52.41331
9.51618,52.41306
9.5158,52.41284
9.51578,52.41283
9.51521,52.41252
9.51506,52.41243
9.51491,52.41234
9.51437,52.41204
9.51425,52.41197
9.51306,52.41129
9.51223,52.41083
9.5118,52.41059
9.51166,52.41051
9.51141,52.41036
9.51113,52.4102
9.51066,52.40994
9.51015,52.40964
9.50991,52.40951
9.50968,52.40937
9.5094,52.40922
9.50894,52.40895
9.50854,52.40873
9.50796,52.40839
9.50793,52.40838
9.50756,52.40817
9.50725,52.40799
9.50682,52.40774
9.50681,52.40773
9.50661,52.40762
9.50629,52.40744
9.50492,52.40664
9.50471,52.40652
9.50449,52.4064
9.50439,52.40634
9.50432,52.4063
9.50419,52.40623
9.50387,52.40605
9.50347,52.40582
9.5032,52.40567
9.50298,52.40554
9.50292,52.40551
9.50247,52.40526
9.50197,52.40496
9.5019,52.40492
9.50164,52.40478
9.50159,52.40475
9.50124,52.40455
9.50115,52.4045
9.50085,52.40433
9.50048,52.40412
9.50012,52.40391
9.49914,52.40336
9.4989,52.40322
9.49855,52.40302
9.49842,52.40294
9.49821,52.40282
9.49818,52.40281
9.49777,52.40257
9.49753,52.40244
9.49746,52.40239
9.49719,52.40224
9.49698,52.40212
9.49663,52.40192
9.49604,52.40158
9.49595,52.40154
9.49551,52.40128
9.49529,52.40116
9.49506,52.40103
9.49466,52.4008
9.49417,52.40052
9.4939,52.40037
9.49346,52.40012
9.49297,52.39984
9.49294,52.39982
9.49246,52.39954
9.49221,52.3994
9.49201,52.39928
9.49178,52.39915
9.49144,52.39895
9.4913,52.39888
9.49118,52.39881
9.49083,52.39861
9.4905,52.39842
9.4901,52.39819
9.48987,52.39806
9.48969,52.39795
9.48948,52.39784
9.48913,52.39763
9.48854,52.39726
9.48832,52.39713
9.48765,52.3967
9.48727,52.39644
9.48666,52.39603
9.48654,52.39594
9.48626,52.39574
9.48608,52.39561
9.48607,52.3956
9.48592,52.3955
9.48572,52.39535
9.48541,52.39512
9.48519,52.39496
9.48506,52.39487
9.485,52.39482
9.48475,52.39464
9.48472,52.39462
9.48455,52.3945
9.48421,52.39425
9.48386,52.39399
9.48371,52.39388
9.48338,52.39364
9.48329,52.39358
9.48303,52.39339
9.48285,52.39326
9.48268,52.39313
9.48257,52.39306
9.48235,52.3929
9.48207,52.39269
9.48201,52.39265
9.48172,52.39243
9.48167,52.39239
9.48136,52.39217
9.48102,52.39192
9.4807,52.39169
9.48054,52.39157
9.48021,52.39133
9.48004,52.3912
9.47984,52.39106
9.47969,52.39094
9.47934,52.39069
9.47906,52.39048
9.47868,52.3902
9.47849,52.39007
9.47814,52.38982
9.47771,52.3895
9.47726,52.38917
9.47562,52.38797
9.47545,52.38785
9.47511,52.3876
9.47492,52.38746
9.47462,52.38724
9.47442,52.38709
9.47435,52.38704
9.47414,52.38689
9.47379,52.38663
9.47376,52.38661
9.47361,52.38651
9.47348,52.38641
9.47318,52.38619
9.47275,52.38587
9.4711,52.38467
9.47087,52.38451
9.47053,52.38426
9.47002,52.38389
9.46952,52.38352
9.46934,52.38339
9.46902,52.38316
9.46882,52.38302
9.46863,52.38289
9.46863,52.38288
9.46831,52.38266
9.46811,52.38252
9.46777,52.3823
9.46756,52.38216
9.46742,52.38206
9.46729,52.38198
9.46724,52.38195
9.46689,52.38172
9.46652,52.38148
9.46614,52.38124
9.46597,52.38113
9.46577,52.38101
9.46558,52.3809
9.46532,52.38074
9.46525,52.3807
9.46503,52.38057
9.4649,52.38049
9.46464,52.38034
9.46426,52.38012
9.46394,52.37994
9.46362,52.37975
9.46345,52.37965
9.46277,52.37926
9.46204,52.37884
9.46189,52.37875
9.46172,52.37865
9.46124,52.37837
9.46109,52.37829
9.4609,52.37818
9.46072,52.37808
9.46044,52.37791
9.46036,52.37786
9.46031,52.37784
9.46013,52.37774
9.45929,52.37725
9.45898,52.37707
9.45857,52.37683
9.45831,52.37668
9.45807,52.37654
9.45791,52.37645
9.45775,52.37635
9.45726,52.37607
9.45694,52.37589
9.45673,52.37576
9.45643,52.37559
9.45623,52.37547
9.45558,52.3751
9.45518,52.37487
9.45496,52.37474
9.45457,52.37452
9.45385,52.3741
9.45308,52.37366
9.45235,52.37323
9.4521,52.37309
9.45176,52.37289
9.45127,52.3726
9.451,52.37245
9.45067,52.37226
9.45036,52.37208
9.44998,52.37186
9.44965,52.37166
9.44957,52.37162
9.44936,52.3715
9.44911,52.37135
9.4486,52.37104
9.44857,52.37102
9.44832,52.37087
9.44821,52.3708
9.4479,52.37061
9.4477,52.37049
9.4476,52.37042
9.44733,52.37024
9.44676,52.36987
9.44666,52.36981
9.44663,52.36979
9.44639,52.36963
9.44626,52.36954
9.44612,52.36944
9.44593,52.36932
9.44549,52.36901
9.44494,52.36862
9.44473,52.36847
9.44446,52.36828
9.44438,52.36821
9.44436,52.3682
9.44416,52.36806
9.44385,52.36782
9.44351,52.36757
9.44273,52.36697
9.4419,52.36633
9.44168,52.36616
9.44135,52.36591
9.44063,52.36534
9.4402,52.36501
9.43989,52.36477
9.43972,52.36464
9.43924,52.36427
9.43902,52.3641
9.43859,52.36377
9.4375,52.36292
9.43698,52.36252
9.43657,52.3622
9.43599,52.36174
9.43512,52.36107
9.43465,52.3607
9.43381,52.36004
9.43366,52.35991
9.43342,52.35972
9.43296,52.35933
9.43287,52.35925
9.43253,52.35895
9.43235,52.35877
9.43205,52.3585
9.43198,52.35843
9.43178,52.35825
9.43149,52.35796
9.43122,52.35768
9.43108,52.35755
9.43095,52.35741
9.43075,52.3572
9.43074,52.35719
9.43004,52.35643
9.42977,52.35615
9.42956,52.35591
9.42953,52.35588
9.42927,52.3556
9.42915,52.35547
9.42913,52.35545
9.42903,52.35534
9.4289,52.3552
9.42862,52.3549
9.42838,52.35463
9.42812,52.35436
9.42788,52.3541
9.42773,52.35394
9.4276,52.3538
9.42737,52.35355
9.42723,52.35339
9.427,52.35314
9.42689,52.35303
9.42684,52.35298
9.42678,52.35292
9.42669,52.35282
9.42644,52.35255
9.42597,52.35205
9.425,52.35099
9.42475,52.35072
9.42452,52.35047
9.42445,52.35039
9.4243,52.35023
9.42426,52.35018
9.42416,52.35007
9.42405,52.34995
9.42395,52.34984
9.4239,52.34979
9.42383,52.34971
9.42359,52.34942
9.42337,52.34915
9.42336,52.34914
9.42311,52.34882
9.42307,52.34877
9.42288,52.34852
9.42283,52.34846
9.42277,52.34837
9.42268,52.34826
9.42246,52.34796
9.42215,52.34751
9.42191,52.34716
9.42186,52.34708
9.42169,52.34681
9.42155,52.34659
9.42147,52.34645
9.42136,52.34626
9.42121,52.34603
9.42111,52.34586
9.42099,52.34566
9.42093,52.34555
9.42089,52.34548
9.42062,52.345
9.42031,52.34448
9.42028,52.34442
9.42018,52.34425
9.42007,52.34408
9.41997,52.34391
9.41987,52.34374
9.41978,52.34359
9.41966,52.34341
9.41956,52.34326
9.41955,52.34324
9.41947,52.34313
9.41938,52.343
9.41935,52.34296
9.41925,52.34282
9.41904,52.34254
9.41897,52.34244
9.41881,52.34225
9.41857,52.34195
9.41848,52.34184
9.41846,52.34182
9.41836,52.3417
9.41829,52.34162
9.41818,52.3415
9.41795,52.34125
9.41793,52.34122
9.41768,52.34096
9.41742,52.34069
9.41727,52.34054
9.41721,52.34049
9.41714,52.34042
9.417,52.34028
9.41687,52.34016
9.41666,52.33997
9.41651,52.33984
9.41642,52.33976
9.41637,52.33972
9.41628,52.33965
9.41606,52.33946
9.41592,52.33935
9.41574,52.3392
9.41571,52.33918
9.41559,52.33908
9.41549,52.339
9.41524,52.33881
9.41492,52.33857
9.41451,52.33828
9.41414,52.33802
9.41392,52.33787
9.4134,52.33753
9.41322,52.33741
9.41304,52.3373
9.41254,52.33696
9.41217,52.33673
9.41198,52.3366
9.4115,52.33629
9.41136,52.3362
9.41116,52.33608
9.41093,52.33593
9.41073,52.3358
9.41033,52.33555
9.41031,52.33554
9.41007,52.33538
9.41,52.33533
9.40998,52.33532
9.4097,52.33514
9.40952,52.33502
9.4094,52.33494
9.40932,52.33489
9.40916,52.33478
9.409,52.33467
9.40892,52.33462
9.40875,52.33451
9.40862,52.33443
9.40854,52.33438
9.40851,52.33436
9.4084,52.33428
9.40821,52.33416
9.40802,52.33404
9.40754,52.33373
9.40707,52.33343
9.40698,52.33337
9.40687,52.3333
9.40667,52.33317
9.40647,52.33303
9.4064,52.33299
9.4062,52.33286
9.406,52.33273
9.4058,52.3326
9.40556,52.33245
9.40518,52.3322
9.40499,52.33208
9.40458,52.33182
9.40409,52.3315
9.40397,52.33143
9.40388,52.33137
9.40354,52.33115
9.40317,52.33091
9.403,52.33081
9.40245,52.33045
9.40211,52.33024
9.40202,52.33018
9.40182,52.33005
9.40173,52.33
9.40162,52.32993
9.40142,52.32981
9.40136,52.32977
9.40122,52.32968
9.40106,52.32959
9.40085,52.32946
9.40064,52.32935
9.40051,52.32927
9.40038,52.3292
9.40026,52.32913
9.40006,52.32903
9.39974,52.32886
9.3994,52.32867
9.39904,52.32849
9.39777,52.32785
9.39762,52.32777
9.39717,52.32755
9.39667,52.32729
9.39648,52.3272
9.39645,52.32719
9.39622,52.32707
9.39571,52.32681
9.39533,52.32661
9.39511,52.32649
9.39489,52.32637
9.39474,52.32629
9.39459,52.3262
9.39432,52.32605
9.39399,52.32586
9.39371,52.32569
9.39332,52.32546
9.39318,52.32538
9.39298,52.32526
9.39281,52.32516
9.39262,52.32504
9.39243,52.32491
9.39224,52.3248
9.392,52.32464
9.39184,52.32454
9.39164,52.32441
9.39149,52.3243
9.39133,52.3242
9.39114,52.32406
9.39094,52.32392
9.3907,52.32375
9.39046,52.32358
9.39034,52.32349
9.39004,52.32327
9.38977,52.32306
9.3896,52.32293
9.38942,52.3228
9.38925,52.32266
9.38912,52.32255
9.38883,52.32232
9.38875,52.32225
9.38861,52.32213
9.38852,52.32206
9.38841,52.32196
9.38825,52.32182
9.38804,52.32164
9.38759,52.32123
9.38758,52.32123
9.38743,52.32108
9.38704,52.32072
9.38686,52.32054
9.38662,52.3203
9.38632,52.32
9.38617,52.31985
9.38594,52.3196
9.38575,52.3194
9.38555,52.31919
9.38531,52.31892
9.38505,52.31863
9.38479,52.31835
9.38435,52.31786
9.38403,52.31751
9.38371,52.31715
9.38348,52.3169
9.38334,52.31674
9.38289,52.31623
9.38271,52.31603
9.38248,52.31577
9.38204,52.31528
9.3817,52.3149
9.38163,52.31483
9.38116,52.3143
9.38095,52.31406
9.38064,52.3137
9.38007,52.31308
9.37969,52.31264
9.37938,52.3123
9.37924,52.31215
9.37901,52.31189
9.37878,52.31164
9.37867,52.31152
9.37855,52.31139
9.37845,52.31127
9.37825,52.31105
9.37768,52.31042
9.37754,52.31026
9.37728,52.30997
9.37709,52.30976
9.37691,52.30956
9.37671,52.30933
9.37656,52.30916
9.3765,52.30909
9.37628,52.30884
9.37593,52.30846
9.37581,52.30831
9.3758,52.30831
9.37567,52.30816
9.37561,52.30809
9.37553,52.308
9.37547,52.30794
9.37519,52.30762
9.37462,52.30699
9.37428,52.3066
9.37307,52.30524
9.37286,52.305
9.37271,52.30484
9.37201,52.30405
9.37187,52.30389
9.37184,52.30386
9.37113,52.30306
9.37099,52.30291
9.37085,52.30275
9.37055,52.30242
9.37026,52.3021
9.37019,52.30201
9.36962,52.30138
9.3696,52.30136
9.36881,52.30047
9.36874,52.30038
9.36858,52.30021
9.36829,52.2999
9.3682,52.29981
9.36817,52.29976
9.36805,52.29963
9.36795,52.29952
9.36791,52.29948
9.36778,52.29933
9.36755,52.29908
9.36752,52.29904
9.36725,52.29874
9.36712,52.29859
9.36706,52.29852
9.367,52.29845
9.36659,52.29798
9.36629,52.29765
9.36586,52.29717
9.36544,52.2967
9.36521,52.29644
9.36468,52.29585
9.36389,52.29497
9.36382,52.29489
9.36347,52.29449
9.36265,52.29357
9.36255,52.29347
9.36182,52.29264
9.36171,52.29252
9.36139,52.29217
9.36115,52.2919
9.36098,52.2917
9.3608,52.29151
9.36062,52.29131
9.36048,52.29116
9.36027,52.29093
9.36023,52.29089
9.35995,52.29061
9.35975,52.2904
9.35957,52.29023
9.35918,52.28986
9.35905,52.28974
9.35891,52.28962
9.3584,52.28919
9.35834,52.28914
9.35833,52.28913
9.35822,52.28905
9.35816,52.289
9.35804,52.2889
9.35798,52.28885
9.35785,52.28876
9.35759,52.28857
9.35754,52.28853
9.35737,52.2884
9.35722,52.28829
9.357,52.28814
9.35678,52.28798
9.35659,52.28786
9.35629,52.28766
9.35612,52.28754
9.35591,52.2874
9.35577,52.28732
9.35562,52.28721
9.35521,52.28695
9.35497,52.28679
9.3546,52.28655
9.35439,52.28642
9.35424,52.28632
9.35419,52.28629
9.354,52.28616
9.35385,52.28607
9.35341,52.28578
9.35319,52.28564
9.35305,52.28555
9.35278,52.28538
9.35249,52.28519
9.35239,52.28512
9.35193,52.28483
9.3517,52.28468
9.35145,52.28452
9.35125,52.28439
9.35115,52.28432
9.35097,52.28421
9.35078,52.28408
9.3506,52.28396
9.34859,52.28266
9.34808,52.28233
9.34744,52.28192
9.34696,52.2816
9.34634,52.2812
9.34587,52.2809
9.34541,52.28061
9.34527,52.28052
9.34509,52.28041
9.34466,52.28014
9.34437,52.27997
9.3436,52.27952
9.34349,52.27945
9.34305,52.27921
9.34284,52.27909
9.34254,52.27893
9.34226,52.27879
9.34217,52.27874
9.34195,52.27863
9.34194,52.27863
9.34171,52.27851
9.34141,52.27836
9.34126,52.27829
9.34082,52.27807
9.34077,52.27805
9.34057,52.27795
9.34055,52.27794
9.34015,52.27776
9.33993,52.27765
9.3397,52.27754
9.33955,52.27747
9.33882,52.27713
9.33863,52.27704
9.33859,52.27702
9.33849,52.27697
9.33844,52.27695
9.33835,52.27691
9.33812,52.2768
9.33789,52.2767
9.33778,52.27664
9.33766,52.27659
9.33701,52.27629
9.33672,52.27615
9.33663,52.27611
9.33637,52.27599
9.33619,52.27591
9.33608,52.27585
9.33584,52.27574
9.33558,52.27562
9.33525,52.27547
9.33497,52.27534
9.33492,52.27532
9.3349,52.2753
9.33414,52.27495
9.33364,52.27472
9.33318,52.2745
9.33249,52.27419
9.33231,52.2741
9.33212,52.27401
9.33192,52.27392
9.33069,52.27334
9.33025,52.27314
9.32992,52.27298
9.32954,52.2728
9.32952,52.2728
9.32929,52.27269
9.32928,52.27268
9.32905,52.27258
9.32892,52.27252
9.32869,52.27241
9.32859,52.27236
9.32825,52.2722
9.32799,52.27208
9.32773,52.27196
9.32729,52.27175
9.32728,52.27175
9.32697,52.2716
9.32664,52.27145
9.32634,52.2713
9.32604,52.27116
9.32554,52.27093
9.3251,52.27072
9.32502,52.27069
9.32486,52.27061
9.32463,52.2705
9.32439,52.2704
9.32408,52.27025
9.32393,52.27018
9.32378,52.27011
9.32365,52.27005
9.32356,52.27001
9.32342,52.26994
9.32324,52.26985
9.32305,52.26976
9.32282,52.26965
9.32264,52.26956
9.32258,52.26953
9.32246,52.26947
9.32223,52.26935
9.32197,52.26922
9.32172,52.26909
9.32156,52.26901
9.32138,52.26891
9.32114,52.26878
9.32093,52.26866
9.32065,52.26851
9.32057,52.26846
9.3204,52.26836
9.32018,52.26823
9.32005,52.26816
9.31993,52.26809
9.31978,52.26799
9.3197,52.26794
9.31958,52.26786
9.31952,52.26783
9.31948,52.26781
9.31935,52.26772
9.31923,52.26764
9.31901,52.2675
9.31897,52.26747
9.31873,52.26731
9.31869,52.26728
9.31859,52.26721
9.31858,52.2672
9.31843,52.2671
9.31827,52.26699
9.31823,52.26695
9.31811,52.26686
9.31795,52.26675
9.31783,52.26666
9.31774,52.26659
9.31764,52.26652
9.3175,52.2664
9.31737,52.26631
9.31727,52.26622
9.31713,52.26612
9.31692,52.26594
9.31688,52.26591
9.31664,52.26571
9.31639,52.26549
9.31622,52.26533
9.31609,52.26521
9.31592,52.26507
9.31576,52.26491
9.31563,52.26478
9.31548,52.26464
9.31535,52.2645
9.3152,52.26436
9.31507,52.26422
9.31485,52.26399
9.31469,52.26382
9.31458,52.2637
9.31446,52.26357
9.31443,52.26353
9.31432,52.26341
9.31431,52.2634
9.3142,52.26328
9.31418,52.26325
9.31385,52.26289
9.31365,52.26266
9.31342,52.26241
9.31328,52.26225
9.31318,52.26214
9.31296,52.2619
9.31289,52.26181
9.3128,52.26171
9.31277,52.26168
9.31261,52.26151
9.31256,52.26146
9.31237,52.26126
9.31212,52.26099
9.31202,52.2609
9.31189,52.26076
9.31175,52.26062
9.31157,52.26043
9.31117,52.26005
9.31102,52.2599
9.31087,52.25976
9.31072,52.25963
9.31064,52.25956
9.31042,52.25937
9.31027,52.25924
9.31021,52.25919
9.31008,52.25908
9.30997,52.25899
9.30987,52.2589
9.30975,52.2588
9.30961,52.25869
9.30935,52.25849
9.30925,52.25841
9.30901,52.25824
9.30878,52.25807
9.30875,52.25805
9.3085,52.25787
9.30831,52.25774
9.308,52.25754
9.3079,52.25747
9.30745,52.25718
9.30729,52.25708
9.30712,52.25698
9.30685,52.25682
9.30664,52.25669
9.30641,52.25656
9.3061,52.25639
9.30587,52.25627
9.30578,52.25621
9.30559,52.25612
9.30555,52.2561
9.30533,52.25598
9.3053,52.25596
9.30516,52.25589
9.3051,52.25587
9.30499,52.25581
9.30491,52.25577
9.30452,52.25558
9.30421,52.25543
9.30398,52.25532
9.30395,52.25531
9.30356,52.25513
9.30352,52.2551
9.30301,52.25486
9.30277,52.25476
9.30243,52.25459
9.30209,52.25444
9.30207,52.25443
9.3016,52.25421
9.30113,52.254
9.3011,52.25398
9.30078,52.25383
9.30051,52.25371
9.30036,52.25363
9.3002,52.25356
9.30002,52.25348
9.29976,52.25336
9.29943,52.2532
9.29933,52.25315
9.29908,52.25304
9.29885,52.25293
9.29847,52.25276
9.29813,52.2526
9.29775,52.25242
9.29735,52.25224
9.29693,52.25204
9.29684,52.25199
9.2965,52.25184
9.29622,52.25171
9.29614,52.25167
9.29588,52.25155
9.29559,52.25141
9.29516,52.25121
9.29515,52.2512
9.29502,52.25114
9.29475,52.25101
9.29447,52.25087
9.29444,52.25086
9.29425,52.25076
9.29406,52.25066
9.29385,52.25055
9.29377,52.25051
9.29358,52.25041
9.29343,52.25033
9.2933,52.25026
9.29318,52.25019
9.29298,52.25007
9.29278,52.24995
9.29265,52.24988
9.29252,52.2498
9.29224,52.24963
9.2922,52.24961
9.29204,52.24951
9.29187,52.2494
9.29172,52.2493
9.29168,52.24928
9.29159,52.24922
9.29152,52.24917
9.29136,52.24906
9.29118,52.24895
9.29094,52.24877
9.29075,52.24863
9.29055,52.2485
9.29053,52.24848
9.29044,52.24841
9.29013,52.24817
9.29008,52.24813
9.28994,52.24802
9.28984,52.24794
9.2898,52.24791
9.28967,52.2478
9.28952,52.24768
