lat,lng
51.57206,11.90734
51.57208,11.90724
51.57212,11.90707
51.57215,7.12802
51.57218,11.9068
51.57225,11.90653
51.57226,11.90649
51.57227,7.12863
51.57232,11.90625
51.57232,11.90626
51.57234,7.12899
51.57238,7.12924
51.57238,11.90599
51.57238,11.90602
51.57241,7.12938
51.57244,7.12955
51.57244,11.90577
51.57245,11.90575
51.5725,11.90556
51.57256,11.90532
51.5726,7.1304
51.57265,7.13063
51.57274,7.13109
51.57275,11.90462
51.57281,7.13144
51.57288,11.90414
51.57301,7.13251
51.57303,11.90361
51.57308,11.90344
51.57311,7.13302
51.57314,11.90322
51.5732,7.1335
51.5732,11.90301
51.57325,11.90284
51.57327,11.90277
51.57328,7.13388
51.57332,7.13414
51.57333,7.13417
51.57334,11.90255
51.57337,7.1344
51.57341,11.90231
51.57348,11.90209
51.57349,7.13501
51.57355,11.90186
51.57358,7.13546
51.57362,11.90163
51.57364,7.13577
51.57369,11.90142
51.57373,11.90128
51.57375,11.90124
51.57377,7.13643
51.57377,7.13645
51.57384,11.90094
51.57385,7.13685
51.57391,11.90074
51.57395,7.13737
51.57396,11.90058
51.57398,11.90052
51.57402,7.1377
51.57407,11.90026
51.57412,7.13822
51.57414,11.90007
51.57419,7.13858
51.57421,11.89984
51.57422,7.13876
51.57428,7.13912
51.57429,11.8996
51.57434,7.13947
51.57437,11.89938
51.5744,7.13982
51.57445,11.89917
51.57446,7.14026
51.57452,7.14069
51.57456,7.47117
51.57456,7.47146
51.57456,7.47195
51.57456,7.47243
51.57457,7.47071
51.57457,7.47072
51.57457,7.47269
51.57457,7.47295
51.57458,7.14115
51.57458,7.47341
51.57459,7.47021
51.57459,7.47367
51.5746,7.46975
51.57462,7.46932
51.57462,7.47416
51.57463,7.14158
51.57464,7.47465
51.57465,7.46882
51.57467,7.142
51.57469,7.46832
51.57469,7.47536
51.57471,7.14237
51.57472,7.47572
51.57473,7.46784
51.57474,7.14278
51.57476,7.47617
51.57477,7.46733
51.57479,7.14336
51.57483,7.14405
51.57483,7.47683
51.57484,7.14434
51.57484,11.89809
51.57485,7.4666
51.57485,11.89805
51.57486,7.14462
51.57486,11.89803
51.57487,7.4772
51.57488,7.46632
51.5749,7.14556
51.57491,7.46608
51.57493,7.14629
51.57493,7.47767
51.57494,7.14654
51.57495,11.89778
51.57496,7.14701
51.57496,7.47793
51.57501,7.14807
51.57501,7.46535
51.57501,7.47824
51.57501,11.89762
51.57506,7.14922
51.57506,7.14929
51.57506,7.46498
51.57507,7.47866
51.57509,7.14987
51.5751,11.89739
51.57513,7.46456
51.57514,7.1512
51.57514,7.47914
51.57517,7.15185
51.57517,11.89721
51.57518,7.47937
51.57519,7.15238
51.57522,7.15298
51.57524,7.15358
51.57525,7.46383
51.57526,7.15386
51.57526,7.47985
51.57527,7.15412
51.57527,11.89695
51.57529,7.1545
51.5753,7.48008
51.57533,7.15506
51.57534,7.46333
51.57534,7.48033
51.57534,11.89677
51.57537,7.15558
51.57537,7.48046
51.57541,7.15602
51.57542,7.48071
51.57543,11.89655
51.57545,7.15648
51.57547,7.46264
51.57548,7.15679
51.57549,7.48107
51.57551,7.4812
51.57553,7.15725
51.57553,7.48131
51.57556,7.15753
51.57556,11.89623
51.57557,7.46216
51.57557,7.46219
51.57561,11.89611
51.57562,7.48177
51.57564,7.1581
51.57565,7.4618
51.57567,7.48199
51.57568,7.15844
51.57569,11.8959
51.5757,7.46157
51.57571,7.15863
51.57572,7.46146
51.57573,7.48226
51.57575,7.15891
51.57578,11.89568
51.5758,7.15919
51.5758,7.4826
51.57581,7.15925
51.57586,7.48288
51.57586,11.89549
51.57587,7.46077
51.57591,7.15984
51.57594,7.16003
51.57596,11.89526
51.576,7.48348
51.57602,7.4601
51.57603,7.16048
51.57604,7.48368
51.57604,11.89508
51.5761,7.16086
51.57612,7.45966
51.57613,7.48413
51.57616,7.16113
51.57621,7.1614
51.57623,7.4592
51.57623,11.89465
51.57625,7.48471
51.57626,7.16163
51.57631,7.48498
51.57632,11.89444
51.57634,7.45872
51.57637,7.16208
51.57642,7.16232
51.57644,7.45825
51.57646,7.1625
51.5765,7.45803
51.5765,11.89403
51.57652,7.16273
51.57656,7.45779
51.57663,7.16315
51.57669,11.89362
51.57673,7.16352
51.57676,7.4569
51.57678,7.16374
51.57678,7.48712
51.57678,11.8934
51.57684,7.16393
51.57685,7.16398
51.57687,7.16405
51.57688,7.45636
51.57697,11.893
51.57702,7.45577
51.57702,7.48824
51.57707,11.89279
51.57708,7.16482
51.57709,7.16485
51.5771,7.16489
51.57713,7.45529
51.57716,11.8926
51.57718,7.45506
51.5772,7.48905
51.57726,11.8924
51.57728,7.16557
51.57731,7.45452
51.57733,7.45444
51.57736,7.16585
51.57736,11.8922
51.57737,7.16588
51.57739,7.45417
51.5774,7.45414
51.57743,7.49011
51.57745,7.45393
51.57746,11.89199
51.57748,7.1663
51.57753,7.49058
51.57755,11.89179
51.57757,7.45338
51.57761,7.16678
51.57765,7.49111
51.57765,11.89159
51.57776,11.89138
51.5778,7.16748
51.5778,7.49186
51.57781,7.45237
51.57786,11.89119
51.57793,7.45183
51.57793,7.49252
51.57796,7.16807
51.57796,11.89099
51.57802,7.49304
51.57805,7.49325
51.57807,11.89078
51.57808,7.1685
51.5781,7.52053
51.5781,7.52078
51.5781,7.52088
51.5781,7.52117
51.5781,7.52141
51.5781,7.52166
51.5781,7.52179
51.5781,7.52196
51.5781,7.52222
51.57811,7.52022
51.57811,7.52034
51.57811,7.52239
51.57811,7.52271
51.57812,7.45105
51.57812,7.49365
51.57812,7.51993
51.57812,7.52297
51.57813,7.51974
51.57814,7.51953
51.57814,7.52351
51.57815,7.51908
51.57815,7.51926
51.57815,7.52376
51.57816,7.51888
51.57816,7.52393
51.57817,7.52404
51.57817,11.8906
51.57818,7.51835
51.57818,7.51851
51.57818,7.52428
51.57819,7.51804
51.57819,7.51815
51.5782,7.52453
51.57821,7.51752
51.57821,7.52476
51.57823,7.49441
51.57823,7.51713
51.57823,7.51722
51.57823,7.52504
51.57824,7.16911
51.57824,7.51692
51.57825,7.5252
51.57826,7.45044
51.57826,11.89041
51.57827,7.51621
51.57827,7.52547
51.57828,7.51576
51.57828,7.51598
51.5783,7.49493
51.5783,7.52584
51.57831,7.51516
51.57831,7.52597
51.57832,7.51485
51.57833,7.51457
51.57833,7.52616
51.57834,7.51436
51.57834,7.52626
51.57835,7.51415
51.57836,7.49542
51.57836,7.51387
51.57836,7.52641
51.57836,11.89022
51.57837,7.51361
51.57837,7.52654
51.57839,7.16966
51.57839,7.44987
51.57839,7.51306
51.57839,7.51311
51.57839,7.51328
51.5784,7.51301
51.5784,7.52673
51.57841,7.51277
51.57841,7.52683
51.57841,7.52689
51.57842,7.51253
51.57843,7.51228
51.57843,7.52699
51.57844,7.51198
51.57844,7.52708
51.57845,7.1699
51.57846,7.16993
51.57846,7.49619
51.57846,7.51154
51.57847,7.52731
51.57847,11.89003
51.57848,7.51082
51.57848,7.51099
51.57849,7.51055
51.57849,7.51075
51.5785,7.17006
51.5785,7.49657
51.5785,7.51035
51.57851,7.44933
51.57852,7.52771
51.57853,7.17018
51.57853,7.50974
51.57856,7.50884
51.57857,7.52808
51.57857,11.88984
51.57858,7.49747
51.57859,7.50815
51.57861,7.49775
51.57862,7.17051
51.57862,7.44888
51.57862,7.50737
51.57862,7.52842
51.57862,7.52844
51.57863,7.17054
51.57865,7.44872
51.57865,7.50679
51.57866,7.49844
51.57868,7.49873
51.57868,7.49882
51.57868,7.50583
51.57868,11.88965
51.57869,7.50562
51.57869,7.52886
51.5787,7.49917
51.5787,7.50541
51.57871,7.529
51.57873,7.50473
51.57874,7.4998
51.57875,7.44829
51.57875,7.50009
51.57876,7.17104
51.57876,7.50398
51.57877,7.50082
51.57877,7.50378
51.57877,7.52937
51.57878,7.50126
51.57878,7.50146
51.57878,7.50292
51.57878,7.50333
51.57878,11.88946
51.57879,7.5019
51.57879,7.5022
51.57879,7.50267
51.57883,7.44796
51.57886,7.52985
51.57887,7.17146
51.57888,11.88927
51.5789,7.44767
51.57893,7.17169
51.57896,7.53035
51.57898,7.17186
51.57899,11.88908
51.57902,7.44712
51.57902,7.53063
51.57905,7.5308
51.57907,7.4469
51.57907,7.53089
51.57911,7.53109
51.57911,11.88887
51.57912,7.44671
51.57913,7.17242
51.57916,7.44654
51.57919,7.53145
51.5792,7.44637
51.5792,11.8887
51.57922,7.53154
51.57923,7.1728
51.57924,7.53163
51.57925,7.53169
51.57928,7.44603
51.57931,7.17311
51.57931,11.88852
51.57936,7.53216
51.57941,7.17347
51.57942,7.53236
51.57942,11.88833
51.57946,7.44524
51.57948,7.53259
51.57952,7.44498
51.57953,7.17389
51.57953,7.53282
51.57953,11.88814
51.57954,7.53283
51.57961,7.5331
51.57964,11.88796
51.57965,7.53323
51.57967,7.53332
51.5797,7.44422
51.57973,7.53355
51.57975,11.88777
51.57977,7.17479
51.57977,7.4439
51.5798,7.4438
51.57981,7.53382
51.57982,7.17493
51.57986,11.88759
51.57988,7.17519
51.57989,7.44339
51.57993,7.53423
51.57997,11.88741
51.57999,7.17558
51.58,7.53446
51.58001,7.44288
51.58004,7.53461
51.58007,7.53472
51.58012,7.53489
51.58015,7.53498
51.58019,7.44207
51.58019,11.88705
51.58022,7.53522
51.58025,7.1765
51.5803,11.88686
51.58035,7.53567
51.58036,11.88677
51.58037,7.17696
51.58041,7.1771
51.58042,7.53589
51.58042,11.88668
51.58045,7.44097
51.5805,7.53617
51.58054,7.53628
51.58055,7.17762
51.58056,7.53637
51.58062,7.44023
51.58063,7.5366
51.58064,11.88633
51.58066,7.178
51.58067,7.44002
51.58071,7.53687
51.58074,7.17831
51.58076,11.88615
51.58077,7.43959
51.58084,7.43927
51.58087,11.88597
51.5809,7.439
51.58098,7.1792
51.58099,7.43863
51.58099,11.88579
51.581,7.17928
51.58104,7.17944
51.58104,7.53801
51.5811,11.88563
51.58118,7.17994
51.58122,11.88545
51.58132,7.18047
51.58132,11.88529
51.58138,7.43692
51.58139,7.18069
51.58142,7.43676
51.58145,7.43663
51.58145,11.8851
51.5815,7.53956
51.58154,7.53968
51.58154,11.88498
51.58155,7.43619
51.58155,7.53972
51.58157,11.88493
51.58159,7.18144
51.58159,7.53984
51.58159,7.53985
51.58159,11.8849
51.58161,7.5399
51.58164,7.53999
51.58165,7.54004
51.58168,7.43564
51.58168,7.54013
51.58169,11.88475
51.58171,7.18185
51.58172,7.43546
51.58176,7.18204
51.58181,11.88459
51.58184,7.18236
51.58184,7.43496
51.58186,7.43483
51.58188,7.5408
51.58193,11.88442
51.58195,7.18274
51.58195,7.43446
51.58201,7.43417
51.58204,11.88426
51.58206,7.43395
51.58212,7.43371
51.58213,7.18342
51.58216,11.88409
51.58223,7.43323
51.58226,7.18386
51.58226,11.88395
51.58229,11.88392
51.58232,7.43281
51.58233,7.18413
51.58233,7.4328
51.58234,7.54234
51.5824,11.88375
51.58242,11.88373
51.58244,7.18452
51.58255,11.88356
51.58257,7.43173
51.58259,7.18505
51.58264,7.54338
51.58264,11.88343
51.58265,7.18528
51.5827,7.43116
51.58272,7.18552
51.58272,7.43106
51.58276,7.43089
51.58276,11.88327
51.58277,11.88327
51.58278,7.18577
51.58283,7.43059
51.58283,7.43062
51.5829,7.18624
51.58291,11.88308
51.58295,7.4301
51.58295,7.54442
51.58301,7.18668
51.58301,11.88294
51.58311,7.18715
51.58314,11.88278
51.58317,7.42915
51.58319,7.18749
51.58325,11.88263
51.58326,7.54547
51.58332,7.18813
51.58334,7.54573
51.58335,7.18831
51.58336,7.4283
51.58337,7.18839
51.58337,7.39979
51.58337,7.40006
51.58337,7.40035
51.58337,7.40061
51.58337,7.40082
51.58337,11.88248
51.58338,7.39955
51.58338,7.40111
51.58338,7.40138
51.58338,7.54586
51.58338,11.88246
51.58339,7.18852
51.58339,7.39918
51.58339,7.40163
51.58339,7.42817
51.5834,7.39873
51.5834,7.40179
51.58341,7.39849
51.58341,7.40216
51.58342,7.39818
51.58342,7.40244
51.58343,7.40269
51.58344,7.39775
51.58345,7.40296
51.58346,7.18893
51.58346,7.3974
51.58346,7.40323
51.58346,7.54612
51.58347,7.39728
51.58348,7.40347
51.58349,7.42769
51.5835,7.40372
51.58351,7.40386
51.58352,7.40399
51.58352,11.8823
51.58353,7.18934
51.58353,7.39644
51.58353,7.39652
51.58355,7.39617
51.58355,7.40433
51.58357,7.42733
51.58359,7.40477
51.58362,7.39518
51.58363,7.18998
51.58364,7.40526
51.58364,11.88215
51.58365,7.40539
51.58366,7.39472
51.58367,7.40551
51.58368,11.88209
51.58369,7.39429
51.5837,7.40579
51.58372,7.40601
51.58373,7.1907
51.58374,7.19082
51.58375,7.42644
51.58376,7.39323
51.58376,11.88199
51.58377,7.39311
51.58377,7.40651
51.58379,7.19121
51.5838,11.88194
51.58382,7.40701
51.58382,7.42608
51.58383,7.39233
51.58384,7.4072
51.58385,7.54742
51.58386,7.1918
51.58387,7.39173
51.58388,7.40756
51.5839,7.19217
51.58391,7.39123
51.58391,7.40783
51.58391,11.88181
51.58393,7.19247
51.58393,7.40806
51.58393,7.4255
51.58394,7.19252
51.58395,7.39068
51.58396,7.1927
51.58397,7.39036
51.58397,7.39043
51.58398,7.19301
51.58398,7.40849
51.58399,7.40865
51.584,7.19327
51.58401,7.38988
51.58401,11.88169
51.58402,7.40886
51.58404,7.19372
51.58404,7.19385
51.58404,7.38943
51.58406,7.19405
51.58406,7.42473
51.58407,7.19425
51.58408,7.38888
51.5841,7.19474
51.5841,7.38865
51.58411,7.19508
51.58411,7.3884
51.58411,7.54831
51.58412,7.1953
51.58412,7.19557
51.58413,7.19597
51.58413,7.19627
51.58413,7.19634
51.58413,7.19687
51.58413,7.3882
51.58414,7.19723
51.58414,7.19781
51.58414,11.88153
51.58415,7.19841
51.58415,7.38788
51.58416,7.19898
51.58416,7.19903
51.58416,7.42412
51.58416,7.54849
51.58417,7.19944
51.58417,7.19984
51.58417,7.38763
51.58417,7.41017
51.58418,7.20024
51.58418,7.20048
51.58418,7.20071
51.58418,7.20105
51.58418,7.20174
51.58419,7.20198
51.58419,7.20223
51.58419,7.20252
51.58419,7.20282
51.58419,7.20351
51.58419,7.20368
51.58419,7.38733
51.58419,7.42392
51.5842,7.20427
51.5842,7.2043
51.5842,7.20484
51.5842,7.20485
51.5842,7.3872
51.5842,7.41046
51.58421,7.20552
51.58421,7.2057
51.58421,7.38705
51.58421,7.41058
51.58422,7.20596
51.58422,7.20636
51.58422,7.41065
51.58423,7.20658
51.58424,7.20687
51.58424,7.38659
51.58425,7.41089
51.58426,7.38631
51.58426,7.42344
51.58426,11.88138
51.58428,7.20771
51.58428,7.20772
51.58428,7.38601
51.58428,7.41116
51.58429,7.4232
51.5843,7.2081
51.58431,7.41144
51.58432,7.3855
51.58432,7.42293
51.58433,7.20843
51.58434,7.41171
51.58436,7.38498
51.58436,7.41198
51.58437,7.42255
51.58438,7.20915
51.58438,7.42244
51.58438,7.4225
51.58439,7.38459
51.5844,11.88122
51.58441,7.20938
51.58441,7.38424
51.58441,7.41245
51.58442,7.41256
51.58443,7.422
51.58445,7.38374
51.58445,7.38375
51.58445,7.41281
51.58446,7.38353
51.58446,7.42169
51.58447,7.20997
51.58448,7.3832
51.58449,7.4132
51.58449,7.41327
51.58449,7.4214
51.58451,7.42119
51.58452,7.38272
51.58452,7.42102
51.58452,7.54967
51.58452,11.88108
51.58453,7.41367
51.58453,7.42083
51.58454,7.21055
51.58454,7.38245
51.58454,7.41376
51.58454,7.41377
51.58455,7.42069
51.58456,7.38214
51.58457,7.38193
51.58457,7.41423
51.58457,7.42031
51.58457,7.54986
51.58458,7.21091
51.58458,7.41436
51.58459,7.41999
51.5846,7.38153
51.5846,7.41472
51.58462,7.21118
51.58462,7.41519
51.58462,7.41942
51.58463,7.41532
51.58463,7.4192
51.58464,7.38102
51.58464,7.41565
51.58464,7.41891
51.58465,7.21145
51.58465,11.88092
51.58466,7.4162
51.58466,7.41824
51.58466,7.41853
51.58466,7.41854
51.58467,7.41652
51.58467,7.41679
51.58467,7.41708
51.58467,7.41762
51.58467,7.41797
51.58468,7.38044
51.58469,7.21172
51.58471,7.21183
51.58472,7.37987
51.58476,7.21217
51.58476,7.37932
51.58478,7.21234
51.58478,7.379
51.58478,11.88077
51.58479,7.37885
51.58479,7.5506
51.5848,7.3787
51.58482,7.21257
51.58483,7.37838
51.58484,7.21271
51.58485,7.37807
51.58488,7.21295
51.58488,7.37768
51.58489,7.37748
51.58491,11.88063
51.58493,7.37698
51.58494,7.21326
51.58494,7.55112
51.58495,7.37669
51.58497,7.37641
51.58499,7.21352
51.58503,7.55147
51.58504,11.88048
51.58506,7.21389
51.58506,7.37505
51.58513,7.21425
51.58516,7.37361
51.58517,7.55202
51.58517,11.88034
51.58518,7.2145
51.5852,7.37307
51.58523,7.37258
51.58523,7.55224
51.58525,7.37237
51.58526,7.21487
51.5853,11.88019
51.58531,7.37146
51.58532,7.21513
51.58532,7.37132
51.58533,7.37122
51.58535,7.55272
51.58536,7.37086
51.58539,7.21542
51.5854,7.37038
51.58542,7.55304
51.58543,11.88005
51.58544,7.21562
51.58544,7.21565
51.58547,7.36964
51.58548,7.21581
51.58548,7.36951
51.58549,7.55333
51.58553,7.36908
51.58555,7.21609
51.58556,11.87991
51.58558,7.55378
51.58559,7.36861
51.58561,7.21632
51.58564,7.36822
51.58566,7.21651
51.58569,7.21662
51.5857,11.87976
51.58572,7.21673
51.58572,7.21675
51.58572,7.3677
51.58572,7.55442
51.58578,7.55473
51.58579,7.21698
51.58579,7.55477
51.58583,7.21711
51.58583,11.87962
51.58584,7.55502
51.58589,7.55529
51.58593,7.36644
51.58595,7.21753
51.58596,7.5557
51.58596,11.87948
51.58603,7.55609
51.58607,7.36569
51.58608,7.21794
51.58608,11.87935
51.58614,7.21815
51.58616,7.55686
51.58617,7.36519
51.58617,7.55697
51.58622,11.8792
51.58625,7.5575
51.58626,7.55753
51.58628,7.21856
51.58628,7.36468
51.58632,7.558
51.58633,11.8791
51.58634,7.36442
51.58636,11.87906
51.58639,7.55852
51.5864,7.55854
51.5864,11.87903
51.58646,7.21911
51.58646,7.55909
51.58646,11.87896
51.58648,11.87894
51.58649,11.87893
51.5865,7.5594
51.58651,7.36373
51.58653,7.55969
51.58654,7.21935
51.58655,11.87887
51.58661,11.87881
51.58662,7.56058
51.58663,11.87879
51.58664,7.36322
51.58666,7.56096
51.58666,7.56098
51.58667,7.21971
51.5867,7.36298
51.5867,7.56136
51.58676,7.56196
51.58676,7.56197
51.58676,11.87866
51.58677,7.36273
51.58679,7.56226
51.58679,7.56227
51.5868,7.22006
51.58686,7.5629
51.5869,11.87852
51.58691,7.5634
51.58693,7.56369
51.58695,7.22049
51.58695,7.36205
51.58696,7.56397
51.58703,11.87839
51.58706,7.36161
51.58706,7.56489
51.58713,7.36133
51.58715,7.56581
51.58716,7.22105
51.58716,11.87827
51.58721,7.36105
51.58721,7.56642
51.58723,7.56659
51.58726,7.36083
51.58729,7.56724
51.58731,7.22144
51.58731,11.87812
51.58732,7.56753
51.58738,7.5681
51.58741,7.5684
51.58744,7.22178
51.58744,7.36012
51.58744,11.878
51.58755,7.22206
51.58757,7.56997
51.58758,11.87787
51.58763,7.3594
51.58763,7.57055
51.58767,7.5709
51.58769,7.22245
51.5878,7.57226
51.58784,11.87762
51.58786,7.57286
51.58787,11.8776
51.58788,7.22293
51.58788,7.35843
51.58789,7.57314
51.58796,7.22316
51.58801,7.57428
51.58805,7.22339
51.58812,7.57529
51.58814,11.87736
51.58816,11.87734
51.58825,7.57662
51.58827,11.87724
51.58831,11.8772
51.58832,7.22411
51.58838,7.57787
51.58841,7.57815
51.58841,11.87712
51.58845,7.57856
51.58847,11.87706
51.58848,7.57884
51.58852,7.57923
51.58855,11.87699
51.58858,7.2248
51.58858,7.22481
51.58859,7.57998
51.58862,7.58029
51.58865,7.58055
51.58869,11.87687
51.5887,7.58106
51.58871,7.22516
51.58873,7.58141
51.58878,7.58199
51.58879,11.87679
51.5888,7.58223
51.58882,7.58256
51.58883,11.87675
51.58884,7.58278
51.58885,7.58285
51.58887,7.58314
51.58888,11.87671
51.58889,11.8767
51.58891,7.58366
51.58891,7.58372
51.58892,7.35442
51.58893,7.58397
51.58894,7.22577
51.58895,7.58427
51.58896,7.5845
51.58897,7.58459
51.58898,7.58479
51.58899,7.35416
51.58899,7.58486
51.589,7.22593
51.58903,7.22602
51.58904,7.58566
51.58904,7.58578
51.58904,11.87657
51.58905,11.87657
51.58911,7.58681
51.58911,11.87651
51.58911,11.87652
51.58915,7.35356
51.58916,11.87647
51.58917,7.58762
51.5892,7.22647
51.58921,7.35335
51.58921,11.87642
51.58922,7.58831
51.58923,7.35327
51.58924,7.58859
51.58926,7.58889
51.58927,11.87637
51.58928,7.58916
51.58929,7.35305
51.5893,7.58945
51.5893,7.58957
51.58931,7.58969
51.58933,7.58997
51.58936,7.59037
51.58937,7.22692
51.58938,7.59072
51.58941,7.59119
51.58943,7.59148
51.58945,7.22714
51.58945,7.5917
51.58945,7.59177
51.58946,7.59187
51.58948,7.59227
51.58955,7.59329
51.58955,7.59331
51.58956,7.59343
51.58957,7.22747
51.58957,7.5936
51.58958,7.35208
51.58961,7.59408
51.58964,7.59455
51.58965,7.22769
51.58967,11.87605
51.58969,7.59534
51.58971,7.22786
51.58971,7.59568
51.58974,7.35156
51.58974,7.59602
51.58975,7.22796
51.58978,7.35145
51.58978,7.59667
51.58978,7.59669
51.58982,7.59725
51.58985,7.59775
51.58986,7.59782
51.58987,7.59803
51.58988,7.59811
51.58988,7.59815
51.58989,7.22836
51.58989,7.35111
51.58989,7.59832
51.5899,7.5984
51.5899,7.59846
51.58996,7.59944
51.58999,7.22864
51.58999,7.59984
51.59003,7.6004
51.59005,7.35066
51.59007,7.60096
51.59009,11.87572
51.59013,7.60187
51.59014,7.22908
51.59018,7.60263
51.59019,7.60278
51.5902,7.60295
51.59022,7.35019
51.59025,7.6036
51.59027,7.6038
51.5903,7.22956
51.5903,7.60414
51.59034,7.60455
51.59035,11.87551
51.59037,7.34979
51.59038,7.60488
51.59042,7.6053
51.59046,7.23005
51.59046,7.34955
51.59046,7.60563
51.59049,7.23012
51.59053,7.23026
51.59053,7.60617
51.59057,7.60648
51.59059,7.23044
51.5906,7.60676
51.59063,7.34912
51.59065,7.34909
51.59066,11.87528
51.59067,7.60725
51.59068,7.34901
51.59072,7.3489
51.59074,7.60771
51.59081,7.23115
51.59082,7.60827
51.59083,7.34864
51.5909,7.60879
51.59092,7.34842
51.59096,7.60913
51.59098,7.23168
51.59099,7.34828
51.59101,7.23178
51.59101,7.60947
51.59107,7.60977
51.59108,7.34806
51.5911,11.87497
51.59113,7.23219
51.59116,7.61025
51.59119,7.23237
51.59121,7.6105
51.59122,7.34776
51.59126,7.61074
51.5913,7.61097
51.59133,7.23283
51.59134,7.61119
51.59138,7.34742
51.59142,7.23315
51.59148,7.34721
51.5915,7.61201
51.59154,11.87466
51.59157,7.23367
51.59158,7.34701
51.59169,7.23407
51.59171,7.61312
51.59172,11.87454
51.59176,7.34664
51.59177,7.23436
51.59183,7.61375
51.59189,7.61407
51.59192,7.23489
51.59195,7.61437
51.59198,7.34622
51.59199,7.61458
51.59207,7.23543
51.59209,7.61506
51.59211,7.61514
51.59211,11.87428
51.59214,7.34592
51.59217,7.61549
51.5922,7.23587
51.59225,11.87419
51.59226,7.61597
51.5923,7.34564
51.59235,7.2364
51.59243,7.34541
51.59243,7.61693
51.59245,7.23676
51.59249,7.61728
51.59255,7.23707
51.59255,7.3452
51.59261,7.61786
51.59268,7.23753
51.59269,11.87391
51.59273,7.61846
51.59274,7.23776
51.59274,7.61854
51.59278,7.34482
51.5928,7.61885
51.59281,7.34477
51.59281,7.61889
51.59286,7.23817
51.59286,7.61917
51.59287,7.23821
51.59289,7.23826
51.5929,7.34462
51.59295,7.23848
51.59296,7.23852
51.59298,7.23859
51.59298,7.34449
51.59303,7.34442
51.59305,7.62018
51.59308,11.87368
51.5931,7.34431
51.59315,7.23918
51.59315,7.62069
51.59322,7.62105
51.5933,7.23972
51.59331,7.62152
51.59332,7.34396
51.59336,7.34389
51.59343,7.62215
51.59345,11.87346
51.59349,7.24037
51.59349,7.62242
51.59354,7.34361
51.59357,7.62285
51.59359,7.34353
51.59362,7.24083
51.59371,7.34333
51.59373,11.8733
51.59375,7.24129
51.59375,7.62379
51.59383,7.62419
51.59384,7.24159
51.59385,7.34311
51.59389,7.24176
51.59391,7.24185
51.59398,7.24208
51.59398,7.3429
51.59402,7.6251
51.59404,7.24231
51.59407,11.87311
51.59408,7.24246
51.59416,7.62586
51.59422,7.24297
51.59422,7.34251
51.59422,7.62614
51.59427,7.62642
51.59428,7.2432
51.59432,7.62669
51.59437,11.87295
51.5944,7.24371
51.59444,7.62733
51.59446,7.24394
51.59447,7.24399
51.59448,7.34211
51.59451,7.34205
51.59454,7.6278
51.59456,7.6279
51.59457,7.24444
51.59464,7.24475
51.59466,7.24485
51.59467,7.62848
51.59468,7.34178
51.59471,7.24511
51.59475,11.87275
51.59478,7.62906
51.59482,7.24564
51.59482,7.62929
51.59483,7.62934
51.59485,7.62945
51.59487,7.62956
51.59491,7.24614
51.59493,7.3414
51.59499,7.24661
51.59501,7.6303
51.59502,7.34125
51.59505,7.63051
51.59506,7.24706
51.5951,7.34113
51.59511,11.87256
51.59515,7.63105
51.59516,7.24773
51.59524,7.24832
51.59524,7.3409
51.59524,7.63152
51.59527,7.2486
51.59528,7.63171
51.5953,7.63179
51.59531,7.24887
51.59535,7.24923
51.59535,7.63206
51.59539,7.24962
51.59543,7.24997
51.59544,7.25006
51.59544,7.34057
51.59545,7.63256
51.59548,7.25041
51.59548,7.25045
51.59553,7.25091
51.59556,7.63318
51.59557,11.87233
51.59559,7.25138
51.59559,7.63333
51.5956,7.25154
51.59561,7.34029
51.59562,7.63349
51.59564,7.25186
51.59564,7.2519
51.59568,7.63378
51.59572,7.25254
51.59578,7.63431
51.59579,7.25317
51.59582,7.63451
51.59589,7.33985
51.59591,11.87218
51.59594,7.63513
51.59595,7.2546
51.59598,7.25488
51.596,7.25503
51.59601,7.25516
51.59602,7.63552
51.59603,7.2553
51.59603,7.25531
51.59604,7.25544
51.59604,7.33962
51.59606,7.25556
51.59607,7.25567
51.59607,7.25568
51.59607,7.25569
51.59611,7.63599
51.59617,7.25652
51.5962,7.33936
51.5962,7.63648
51.59621,11.87204
51.59622,7.33933
51.59623,7.25711
51.59626,7.25733
51.59628,7.25753
51.59629,7.2576
51.59629,7.3392
51.5963,7.25776
51.59631,7.63707
51.59632,7.63709
51.59633,7.33914
51.59637,7.2583
51.59637,7.33909
51.59637,7.63736
51.59638,7.33907
51.59641,7.33903
51.59642,7.25876
51.59643,7.2589
51.59643,7.63766
51.5965,7.25953
51.59651,11.87191
51.59652,7.33884
51.59655,7.25992
51.59655,7.63826
51.59656,7.26001
51.59663,7.26067
51.59665,7.26077
51.59665,7.33863
51.59668,7.63897
51.59669,11.87184
51.5967,7.26129
51.59677,7.26193
51.59677,7.33842
51.5968,7.26214
51.5968,7.63957
51.59685,7.63985
51.59686,7.26264
51.5969,7.263
51.59692,7.2632
51.59692,7.64023
51.59697,7.33809
51.59699,7.26386
51.59699,11.87173
51.59701,7.64072
51.59704,7.26429
51.59711,7.26494
51.59711,7.64123
51.59711,7.64124
51.59713,7.33783
51.59718,7.26553
51.59721,7.33768
51.59722,7.26592
51.59726,7.26624
51.59727,7.64205
51.59733,11.8716
51.59734,7.26693
51.59737,7.2672
51.59738,7.64262
51.59741,7.26756
51.59742,7.26765
51.59744,7.33729
51.59748,7.26822
51.59753,7.64341
